	Episesarma_versicolor1	Episesarma_versicolor2	Episesarma_versicolor3	Parasesarma_affine	Parasesarma_continentale	Orisarma_dehaani1	Orisarma_dehaani2	Orisarma_dehaani3	Orisarma_intermedium	Orisarma_sinense	Clistocoeloma_villosum	Fasciarma_fasciatum	Macrophthalmus_definitus1	Macrophthalmus_definitus2	Macrophthalmus_definitus3	Mictyris_brevidactylus	Metaplax_longipes1	Metaplax_longipes2	Metaplax_longipes3	Metaplax_tredecim1	Metaplax_tredecim2	Metaplax_tredecim3	Metaplax_tredecim4	Gelasimus_borealis1	Gelasimus_borealis2	Gelasimus_borealis3	Tubuca_arcuata1	Tubuca_arcuata2	Paraleptuca_splendida1	Paraleptuca_splendida2	Ocypode_ceratophthalmus	Hemigrapsus_penicillatus	Metopograpsus_frontalis1	Metopograpsus_frontalis2	Metopograpsus_frontalis3	Etisus_laevimanus	Leptodius_affinis	Thalamita_danae1	Thalamita_danae2	Scylla_paramamosain	Epixanthus_frontalis1	Epixanthus_frontalis2	Epixanthus_frontalis3
Tepidisphaeraceae	0	10	0	328	0	0	0	4	0	16	0	6	0	0	0	0	0	0	0	0	0	2	6	0	0	0	153	2	0	20	0	0	25	32	13	14	0	0	0	0	0	0	36
Terasakiellaceae	0	14	0	0	0	0	0	0	0	0	0	19	6	6	0	0	0	0	0	57	30	12	18	0	0	0	0	0	0	21	0	0	28	0	4	187	0	14	0	0	0	0	16
Terasakiispira (no family in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
Terrimicrobiaceae	0	0	0	0	0	8	16	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermaceae	35	391	19	23	16	33	35	24	0	0	19	125	13	33	4	66	0	60	4	12	14	42	10	15	18	11	434	6	18	83	0	15	61	51	38	97	6	0	0	0	17	11	209
Thermithiobacillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	40	0	0	0	0	0	0	0
Thermoactinomycetaceae	0	17	0	69	0	5	2	0	0	0	0	31	0	0	0	12	0	0	0	0	2	8	14	0	0	0	24	0	2	12	0	0	0	0	0	5	0	0	0	0	0	0	0
Thermoanaerobacteraceae	0	32	5	14	9	46	20	38	189	12	4	30	9	12	2	18	0	2	0	10	3	11	49	0	0	0	22	4	0	4	32	0	0	0	0	75	0	0	8	0	454	0	0
Thermoanaerobacterales bacterium (no family in NCBI)	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
Thermoanaerobacterales Family III. Incertae Sedis	0	5	0	0	0	10	0	84	0	0	0	17	3	0	2	0	20	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermoanaerobaculaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0
Thermoanaerobaculia bacterium (no family in NCBI)	0	16	2	12	0	0	0	0	0	0	0	0	0	0	0	14	8	86	0	0	0	0	0	0	0	0	2704	67	0	0	0	0	4	20	2	0	0	0	0	0	0	0	0
Thermobaculum (no family in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Thermodesulfobacteriaceae	2	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	13	0	0	0	0	6	0	0
Thermodesulfobacteriales bacterium (no family in NCBI)	17	248	38	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	16	9	0	0	0	88	0	0	0	0	0	0	5	0	16	0	0	0	0	0	18	2
Thermodesulfovibrionaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermoflexaceae	0	0	0	0	0	0	2	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
Thermoflexales bacterium (no family in NCBI)	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermoflexibacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Thermogemmatisporaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	4	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
Thermoguttaceae	1	57	0	0	0	2	10	0	0	0	0	0	2	10	8	4	0	6	0	0	0	0	0	32	21	10	28	0	56	10	0	0	4	13	2	12	0	0	0	0	71	0	0
Thermoleophilaceae	6	1608	30	6	33	207	374	387	0	12	24	154	58	37	13	73	0	4	0	10	8	67	51	33	21	13	531	16	19	224	0	0	24	139	4	12	0	0	42	0	0	4	8
Thermoleophilia bacterium (no family in NCBI)	20	3512	114	31	8	176	238	131	0	34	4	26	44	34	16	6	0	9	0	6	14	46	14	23	12	4	2621	38	1323	1577	0	4	44	53	55	81	0	0	66	0	6	4	14
Thermomicrobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Thermomicrobiales bacterium (no family in NCBI)	0	21	0	8	0	12	8	20	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	4	0	24	0	0	0	0	0	6	0	0	0	0	0	0	0
Thermomonosporaceae	39	3424	89	31	31	347	1494	621	4	1094	468	104	116	59	49	369	0	39	0	24	4	120	6	162	130	85	1124	86	402	658	0	2	54	107	212	378	0	10	40	0	371	15	132
Thermonemataceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
Thermopetrobacter (no family in NCBI)	0	37	8	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	29	0
Thermorudis (no family in NCBI)	0	4	0	9	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermosporotrichaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermotogaceae	0	8	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	8	10	4	0	0	0	0	0	29	0	0
Thermotogae bacterium (no family in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	6	0	0	0	0	0	0	0	0
Thermotogales bacterium (no family in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	16	4	8	0	0	0	0	0	0	0
Thioalkalispiraceae	0	4	2	0	0	0	0	0	0	0	0	20	0	0	0	4	0	36	14	0	0	8	0	14	11	6	20	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0
Thiobacillaceae	18	51	5	27	0	8	0	0	0	0	0	10	10	27	0	14	0	121	8	2	0	4	0	14	2	2	302	0	0	4	0	0	32	5	0	47	0	0	6	0	0	0	0
Thiofilaceae	0	43	14	16	0	406	18	2	0	22	0	26	0	0	0	0	0	4	4	0	0	0	0	0	0	0	16	0	0	12	0	0	0	0	0	0	0	0	166	0	0	0	0
Thioflexothrix (no family in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
Thiohalobacter (no family in NCBI)	0	8	2	0	0	0	0	0	7	0	0	0	16	8	2	0	0	14	4	0	2	3	0	14	14	7	46	0	0	2	0	4	28	37	46	912	0	0	0	0	0	0	0
Thiohalorhabdus (no family in NCBI)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	9	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thiolapillus (no family in NCBI)	0	28	0	0	0	0	0	0	0	0	0	0	48	68	28	14	0	14	0	1	7	20	6	31	11	9	15	0	0	0	0	0	68	29	17	14	0	0	0	0	0	0	0
Thiolinaceae	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thiomonas (no family in NCBI)	0	0	0	0	0	0	0	0	0	6	0	0	8	9	2	0	0	25	0	0	18	0	2	19	16	4	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thiotrichaceae	58	746	75	167	10	210	94	105	35	48	20	29	155	130	98	345	10	161	24	14	24	19	76	244	184	111	272	0	14	65	0	0	656	165	133	1253	77	12	99	0	238	82	106
Thiotrichales bacterium (no family in NCBI)	2	178	34	26	18	0	0	0	0	0	0	0	237	274	129	122	12	151	40	13	3	53	12	126	111	81	496	14	4	45	0	0	161	71	50	193	0	0	0	0	0	0	9
Thiovulaceae	8	55	6	23	0	78	10	8	7	10	0	45	0	0	0	117	20	4	0	0	36	0	6	45	26	22	122	86	32	113	0	6	0	0	0	171	0	0	0	29	28	3	82
Thorselliaceae	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Timonella (no family in NCBI)	0	10	0	3164	0	2	4	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	10
Tissierellaceae	0	0	0	0	0	38	3	99	0	0	0	0	0	6	0	35	0	0	0	13	13	12	25	29	31	29	2	92	0	0	0	0	0	0	0	0	0	0	12	0	38	12	6
Tissierellales bacterium (no family in NCBI)	0	105	0	0	0	0	0	0	0	0	0	14	0	0	0	0	2	14	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tolypothrichaceae	0	0	0	0	0	17	4	85	0	0	0	13	10	36	6	14	0	0	0	5	0	4	0	0	5	0	68	0	0	8	0	0	26	45	0	15	0	0	0	0	0	0	0
Treboniaceae	0	573	0	4	0	8	829	4	0	0	0	0	0	0	0	0	0	0	0	2	4	6	0	0	0	0	37	4	118	24	0	0	0	0	0	0	0	0	0	0	0	0	0
Trichocoleusaceae	2	30	0	0	0	8	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	22	0	0	0	53	0	0	0	0	0	0	0	0	0
Trueperaceae	6	181	4	62	0	0	0	2	0	34	0	0	0	0	0	14	0	0	0	0	0	0	0	0	6	2	3	4	0	12	0	0	2	9	6	0	0	44	0	0	84	0	10
Tsukamurellaceae	0	10	0	24	0	43	21	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	6	0	6	0	0	0	4	0	0	0	0	2	0	0	0	8
Turicibacteraceae	5	129	2	479	0	156	16	118	0	206	26	172	8	13	6	384	0	1	4	36	16	57	82	38	58	28	53	58	0	0	67	65	101	36	91	141	10	0	24	74	122	0	0
Unclassified Abditibacteria	0	0	0	0	0	6	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Abditibacteriales	0	0	0	0	0	6	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Acanthopleuribacterales	0	25	2	0	0	0	0	0	0	0	0	0	2	6	0	0	0	8	0	0	0	0	0	0	16	2	0	0	0	6	0	0	8	0	0	0	0	0	0	0	0	0	58
Unclassified Acholeplasmatales	0	25	0	312	0	46	10	10	47	191	6	0	3	52	6	14	0	0	0	2	6	0	213	128	177	163	59	0	0	0	0	8	23	9	20	117	0	0	0	33	53	15	118
Unclassified Acidaminococcales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
Unclassified Acidiferrobacterales	0	2	0	0	0	0	0	0	0	0	0	0	22	10	10	27	0	0	0	0	0	0	0	9	4	4	51	0	0	0	0	0	28	0	0	12	0	0	0	0	0	0	0
Unclassified Acidimicrobiales	5681	427701	15040	8112	2246	1154	1429	412	4	563	54	2549	9743	7113	3649	12938	144	8613	107	1477	779	4750	3306	31418	20792	12888	63807	2309	58282	90297	8	7241	13967	18191	34429	86217	20	207	2475	0	158577	12995	4717
Unclassified Acidimicrobiia	2926	244708	8685	3666	1762	1316	5614	688	32	463	189	3146	10683	7926	4205	14161	245	13503	127	1377	648	3761	1852	19761	13314	7592	52248	2121	38021	58937	14	3922	9104	13812	23178	64222	49	381	1605	0	240592	16144	10769
Unclassified Acidithiobacillales	8	181	14	4	0	0	0	0	0	0	0	0	241	180	75	583	0	448	28	28	15	59	43	147	119	51	258	4	0	42	0	0	148	42	38	460	0	0	0	0	10	0	28
Unclassified Acidithiobacillia	2	20	0	0	0	16	0	2	0	0	0	5	39	40	14	87	0	0	0	0	0	0	0	4	12	6	52	0	0	0	0	0	16	1	20	65	0	0	0	0	0	0	0
Unclassified Acidobacteria	2037	73735	3516	8590	1891	1047	4153	540	290	1861	1229	11605	17134	16776	7651	39403	771	25280	2727	2175	1676	14547	5600	14251	10796	8192	443416	7788	9170	10678	104	3820	22475	24122	8032	37308	653	384	171	0	1220352	15632	185733
Unclassified Acidobacteriales	10	193	0	0	0	2	0	10	0	46	0	10	0	0	0	8	0	18	0	0	1	4	0	0	0	0	119	0	0	10	0	8	59	13	19	15	0	0	0	0	0	0	10
Unclassified Acidobacteriia	20	843	14	40	0	10	2	2	0	33	0	132	49	16	25	56	4	40	2	1	2	4	4	54	37	18	789	7	246	71	0	0	42	48	53	412	0	0	0	0	61	4	93
Unclassified Acidothermales	0	42	0	43	0	0	0	0	0	0	0	0	6	4	2	0	0	0	0	0	0	0	0	4	2	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
Unclassified Actinobacteria	24300	2786206	71011	35000	16707	44574	92446	53052	1946	51813	18695	48120	68605	49350	26604	111215	2475	91455	2094	12248	6532	31892	16845	148804	107404	68060	467381	16874	308660	483144	3028	27696	65260	100078	165428	398541	901	2836	17021	169	3160219	83755	60211
Unclassified Actinomycetales	153	13288	348	98	18	831	498	148	16	1606	547	16	25	8	14	208	0	44	0	15	13	50	24	112	74	38	4082	8	97	202	0	0	16	65	19	154	0	0	18	0	59	39	56
Unclassified Actinomycetia	21398	2727121	94420	30223	14883	231719	333116	129953	6804	498304	142075	70466	46887	24878	16431	72355	2350	26864	2284	11238	5122	38844	12522	77930	64980	37869	623474	10907	140282	188637	1281	9602	25050	66747	73954	115195	2179	2662	16432	916	83150	15583	27178
Unclassified Actinopolysporales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Aeromonadales	1157	818	1076	207	30	202	107	585	326	103	67	438	295	247	259	120	12	55	12	29	49	34	20	89	54	29	178	47	0	39	0	1676	335	122	2259	897	859	12	288	50	423	378	475
Unclassified Aggregatilineales	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Alphaproteobacteria	51628	1273897	130258	111699	40232	83516	65740	14199	12324	81402	8990	192743	88239	64341	34405	125422	54614	94230	107535	37375	48136	140644	95172	325026	245592	118974	433051	90847	174034	380159	25943	31610	262208	210083	286283	1753387	10033	41971	19904	5441	542199	305577	226785
Unclassified Alteromonadales	16818	95630	7905	18800	354	10580	479	4389	965	48402	6514	27447	796	1003	402	5737	343	3252	389	537	937	942	625	4184	3574	2075	4344	824	796	1589	40126	3045	5522	2148	19523	22401	1925	9076	3690	8	1159	322	4708
Unclassified Anaerolineae	706	37622	1913	561	244	294	125	293	99	132	67	125	4856	6074	2379	4175	30	1118	369	314	201	1514	534	1157	960	563	24167	1456	2533	2888	0	104	924	1533	1187	2753	1155	260	268	0	46735	1417	9918
Unclassified Anaerolineales	130	7847	349	151	44	237	229	228	0	100	65	57	808	1017	349	820	10	625	158	59	44	221	79	298	191	162	11869	194	840	710	0	38	237	296	281	993	199	6	16	18	516	100	1135
Unclassified Anaeroplasmatales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Anoxychlamydiales	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	4	0	8	0	0	0	10	0	0	0	0	6	0	0	0	0	0	108	2	2	0	0	0	0	0	0	0	0
Unclassified Aquificae	58345	10741	53563	11324	267	25549	36556	23194	31807	28696	66162	249636	39776	30383	46403	44682	16249	34479	27250	26939	26762	20448	26068	29906	30357	31275	14085	18468	18239	12540	49456	70614	59380	69146	86919	21524	40160	29948	24132	66	30481	32312	30136
Unclassified Aquificales	40739	7884	33089	8849	770	19987	28630	16654	32267	23708	53301	37668	28967	23025	33610	98916	25932	39497	30384	26960	26502	21242	25377	35157	36111	37603	6401	8369	13574	9254	51033	51585	82886	98112	125673	32025	118767	11205	23389	62	129424	146311	135708
Unclassified Ardenticatenales	0	439	20	14	4	12	0	29	0	0	4	20	13	26	8	103	0	0	0	4	0	8	14	35	35	8	172	129	254	128	18	20	47	106	62	131	45	0	0	0	2	26	310
Unclassified Ardenticatenia	2	1006	38	2	8	0	0	0	0	0	16	12	70	48	30	212	0	16	0	0	6	28	6	112	158	77	784	4	183	113	0	48	156	107	112	236	28	8	0	0	106	2	215
Unclassified Arenicellales	0	74	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	33	25	24	40	0	0	0	0	0	0	0
Unclassified Armatimonadales	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Armatimonadetes	189	8171	438	803	120	54	46	31	0	81	6	216	826	563	312	2224	104	135	36	72	46	307	102	1299	1134	584	1549	42	285	1187	36	46	729	1031	1657	3800	61	91	10	0	141	173	426
Unclassified Armatimonadia	0	20	0	16	7	0	14	0	0	0	0	0	25	21	14	23	0	0	0	4	1	8	1	25	16	10	96	4	0	31	0	0	43	22	6	50	0	0	0	0	19	0	34
Unclassified Bacillales	6553	9912	5586	16281	82	30154	11957	20784	2443	15657	8492	10232	362	705	182	20444	10888	34854	23083	16599	15861	15542	17817	11885	10971	8633	7649	4450	1470	7325	12641	15659	5900	5287	7108	41619	3479	296	2626	18264	42232	14756	67538
Unclassified Bacilli	15485	9322	12991	17547	181	20487	9060	18933	4350	12343	8529	22297	6886	5425	7401	15210	8924	18380	15499	14033	12229	14108	15763	6616	6672	5097	7580	6622	978	20837	22533	5136	6220	8697	8290	19585	5479	515	10549	23921	49808	17757	78569
Unclassified Bacteria	382047	4761359	505108	3763955	120446	8980764	1012811	1490031	254672	805276	359688	931049	481510	448477	327604	1629394	282998	812974	1588908	295363	301273	846247	928582	4769922	3544133	1253215	2738558	426379	580920	7773611	5742352	400451	2382317	2644171	1901049	7072094	686723	350267	3984466	5209107	10703614	4736088	18069990
Unclassified Bacteriovoracales	6	62	22	0	0	6	2	2	0	22	0	474	0	0	0	10	0	12	0	0	22	0	6	13	15	4	36	0	146	97	0	6	33	0	26	28	6	22	0	0	0	60	50
Unclassified Bacteroidales	10496	121907	23720	4747	58	1767	163	307	5586	860	663	7831	229	261	61	2581	2702	16706	14593	1324	1425	19872	3293	3124	2602	602	18242	21301	225	1041	836	1517	2817	505	2052	1216	228	367	507	742	987448	918105	626109
Unclassified Bacteroidetes	202750	4220979	473449	331097	6892	78211	14194	9986	78673	20642	17808	302518	34943	41192	19107	379129	111223	488156	301485	68793	77183	994160	131144	458036	370532	171534	228736	92624	29544	314491	283408	45839	475407	112202	188314	174751	67779	101469	15257	8282	6352305	4510008	3956532
Unclassified Bacteroidetes Order II. Incertae sedis	2	33	6	0	0	0	0	0	0	0	0	6	13	10	4	0	0	0	0	0	0	0	6	44	25	24	10	0	16	16	0	10	20	4	0	7	0	0	0	0	0	995	103
Unclassified Bacteroidia	91400	1020366	183947	209384	313	162021	113	4466	29615	503	4713	53375	765	901	287	6664	37937	128277	264738	66702	34019	172826	142990	60819	45821	1238	85085	17598	290	2817	979	6965	5266	1784	3227	2792	784	407	105	4187	2164964	842001	2047131
Unclassified Balneolaeota	11	243	37	34	0	8	0	0	0	12	14	6	20	12	1	104	0	48	4	2	6	39	8	28	25	13	172	5	8	31	0	8	80	14	38	58	18	0	0	0	57	18	160
Unclassified Balneolales	2	188	9	30	2	3	4	0	0	0	6	0	24	17	8	81	0	6	2	2	0	44	22	74	26	23	130	6	0	0	0	0	89	32	55	68	0	0	0	0	0	200	24
Unclassified Balneolia	7	242	6	73	0	0	0	0	10	10	0	8	12	2	0	43	0	0	0	0	0	16	2	23	18	6	66	0	0	37	0	0	98	26	4	28	0	68	0	0	0	3454	0
Unclassified Bdellovibrionales	12	222	54	68	2	74	28	40	0	77	0	1039	23	46	12	73	0	26	0	14	27	43	504	106	185	89	167	6	38	30	14	10	89	138	70	104	0	292	0	0	218	6	77
Unclassified Betaproteobacteria	1637	24938	1979	14932	521	16008	2113	1467	336	12584	660	12699	6843	7984	3953	10184	1005	70551	5145	970	1081	2804	1512	10806	8239	5453	577315	6647	2637	5414	458	1206	14139	5751	7194	43846	457	695	709	15	7509	2379	10724
Unclassified Bifidobacteriales	0	28	2	6	0	0	0	30	0	14	0	0	0	0	0	10	0	0	0	0	0	0	0	22	13	11	0	0	0	2	0	6	0	0	2	6	0	0	16	35	0	0	0
Unclassified Blastocatellales	0	53	4	29	0	10	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	2	5	0	2	2	53	0	0	4	0	0	24	13	6	57	0	0	0	0	0	0	0
Unclassified Blastocatellia	2	280	9	89	0	51	59	49	0	0	8	16	63	63	16	110	0	38	13	0	2	26	0	57	26	35	348	2	0	98	0	8	38	43	22	166	23	18	0	0	3308	5	128
Unclassified Brachyspirales	0	0	0	53	0	9	2	0	40	0	8	50	2	0	6	0	0	0	0	0	6	10	10	30	5	0	23	0	0	6	0	0	0	0	43	12	12	0	0	0	28	0	0
Unclassified Bradymonadales	7	188	11	0	0	0	0	0	0	0	0	0	15	22	8	10	0	8	0	2	14	16	0	10	24	6	82	0	66	22	49	44	36	4	24	55	0	8	0	0	175	42	388
Unclassified Bryobacterales	0	365	11	32	0	10	0	4	0	0	0	155	51	33	8	38	6	55	25	0	4	4	0	57	45	17	572	4	26	26	6	4	84	48	27	101	0	4	0	0	0	62	194
Unclassified Burkholderiales	1124	14579	1049	7798	287	86416	5472	2555	446	8308	174	28070	2075	2368	1083	5011	355	32603	2305	386	668	1269	749	3714	2893	1729	516489	5215	2204	2671	76	1303	4224	3134	3153	14417	202	473	278	27	1619	921	1282
Unclassified Caldilineae	14	1136	71	0	8	0	0	0	0	45	0	0	115	114	49	332	0	14	0	2	19	74	24	103	109	66	536	4	302	264	0	0	22	59	102	141	113	0	0	0	20	0	138
Unclassified Caldilineales	0	172	6	59	0	14	2	16	0	2	0	0	14	14	4	122	0	0	0	0	23	4	2	54	12	2	296	0	38	97	0	0	25	22	50	112	22	0	0	0	0	8	53
Unclassified Caldiserica	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	2	0	8	0	1	6	6	0	0	0	0	0	0	6	6	2	0	0	0	0	0	31	48	91
Unclassified Caldisericia	0	6	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Calditrichae	2	62	4	7	0	0	0	0	0	0	10	0	16	50	8	93	16	28	84	0	0	8	0	31	23	10	16	0	4	37	0	0	41	25	24	304	0	0	0	0	0	0	0
Unclassified Calditrichaeota	57	364	83	51	2	6	0	109	0	8	14	18	16	22	10	59	7	46	6	0	8	53	2	100	70	36	247	21	0	32	8	10	82	69	42	229	149	31	16	0	49	552	186
Unclassified Calditrichales	4	5	0	0	0	0	0	0	0	0	0	0	36	48	4	6	0	10	4	0	0	0	0	44	29	16	10	0	8	4	0	0	22	0	2	44	0	0	0	0	0	46	63
Unclassified Campylobacterales	2052	1509	1815	1392	174	21800	4808	3633	1635	2791	1621	3884	756	628	973	1259	735	1171	2875	981	4371	751	1150	1321	1135	992	6729	878	883	9310	9058	1599	1304	940	1194	7115	1941	1564	548	7901	66703	4137	55060
Unclassified candidate division NC10	0	12	4	0	0	0	0	0	0	0	0	0	0	0	0	16	0	2	4	4	1	5	0	2	0	4	50	0	0	4	0	0	14	1	14	105	0	0	0	0	0	0	6
Unclassified Candidatus Abawacabacteria	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	10	0
Unclassified Candidatus Absconditabacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Candidatus Abyssubacteria	2	33	0	0	0	0	0	0	0	0	0	0	10	8	4	32	0	6	4	2	3	9	0	31	11	3	47	2	0	20	0	0	0	0	0	94	0	0	0	0	0	0	77
Unclassified Candidatus Acidoferrales	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Candidatus Actinomarinales	0	0	0	0	0	6	1	2	0	0	0	0	10	4	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Candidatus Adlerbacteria	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Candidatus Aerophobetes	0	34	6	25	0	0	0	0	0	0	0	0	6	18	4	0	0	0	0	0	0	0	0	0	4	0	14	0	0	0	0	0	8	2	0	20	0	0	0	0	0	0	0
Unclassified Candidatus Amesbacteria	0	46	0	0	0	2	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	14	0	100	38	0	0	2	4	0	0	0	0	0	0	0	0	0
